"","path","text_id","A_ID","author_text","text_title","first_line","PER_ID","year","vol","num","pages","subtitle","author_sign"
"325","../../data/corpus1835/periodicals/per_raw//P_1301.txt","P_1301","","","Омоним","Приморский город я Тавриды и торговый","ЛПРИ",1835,"Ч. 18","31","248","",""
"326","../../data/corpus1835/periodicals/per_raw//P_1302.txt","P_1302","A-155","Менцов Ф.Н.","Черные и голубые очи","Раз очи черные вступили","ЛПРИ",1835,"Ч. 18","32","255","","Ф. Менцов"
"327","../../data/corpus1835/periodicals/per_raw//P_1303.txt","P_1303","A-28","Суханов М.Д.","Русская песня","В последний раз я говорила","ЛПРИ",1835,"Ч. 18","33","264","","Суханов"
"328","../../data/corpus1835/periodicals/per_raw//P_1304.txt","P_1304","","","Шарада","Слог первый в азбуке найдете","ЛПРИ",1835,"Ч. 18","33","264","",""
"329","../../data/corpus1835/periodicals/per_raw//P_1305.txt","P_1305","A-266","Скуридин М.","Лень","Пора решить бы наконец","ЛПРИ",1835,"Ч. 18","34","270-271","","Михайло Скуридин"
"330","../../data/corpus1835/periodicals/per_raw//P_1306.txt","P_1306","A-66","Демидов М.А.","Предчувствие","Я разучился уповать","ЛПРИ",1835,"Ч. 18","35","280","","М. Демидов"
"331","../../data/corpus1835/periodicals/per_raw//P_1307.txt","P_1307","","","Шарада","Начало вы мое ищите в хлебе","ЛПРИ",1835,"Ч. 18","35","280","",""
"332","../../data/corpus1835/periodicals/per_raw//P_1308.txt","P_1308","A-260","Галанин И.Д.","К мечте","Моя крылатая мечта","ЛПРИ",1835,"Ч. 18","36","283","Из Ламартина","Ив. Галанин"
"333","../../data/corpus1835/periodicals/per_raw//P_1309.txt","P_1309","A-267","Львов Ф.П.","Ручей","Что так, ручей, несешься гордо","ЛПРИ",1835,"Ч. 18","37","293-294","","Ф. Львов"
"334","../../data/corpus1835/periodicals/per_raw//P_131.txt","P_131","A-113","Козлов И.И.","Касатка","Касатка из земли чужой","БдЧ",1836,"Т. 19.","","96-97","Из Марко Висконти","Иван Козлов"
"335","../../data/corpus1835/periodicals/per_raw//P_1310.txt","P_1310","","","Омоним","Часть песни я, изгиб реки","ЛПРИ",1835,"Ч. 18","37","294","",""
"336","../../data/corpus1835/periodicals/per_raw//P_1311.txt","P_1311","A-174","Бистром А.","Романс","Ужель забыла ты тот вечер роковой","ЛПРИ",1835,"Ч. 18","38","304","","Ал. Бистром"
"337","../../data/corpus1835/periodicals/per_raw//P_1312.txt","P_1312","A-268","Федоров М.","Военные куплеты","Любим драться со врагами","ЛПРИ",1835,"Ч. 18","39","312","","М. Фёдоров"
"338","../../data/corpus1835/periodicals/per_raw//P_1313.txt","P_1313","","","Шарада","Когда ты удивлен","ЛПРИ",1835,"Ч. 18","39","312","",""
"339","../../data/corpus1835/periodicals/per_raw//P_1314.txt","P_1314","A-269","Черкасов","Чай","Как приятно","ЛПРИ",1835,"Ч. 18","40","318","","Черкасов"
"340","../../data/corpus1835/periodicals/per_raw//P_1315.txt","P_1315","A-187","Хомяков А.С.","Поэт","Все звезды в новый путь стремились","ЛПРИ",1835,"Ч. 18","41","327","","А. Хомяков"
"341","../../data/corpus1835/periodicals/per_raw//P_1316.txt","P_1316","","","Омоним","Найдешь меня в большой реке","ЛПРИ",1835,"Ч. 18","41","328","",""
"342","../../data/corpus1835/periodicals/per_raw//P_1317.txt","P_1317","A-155","Менцов Ф.Н.","Степная роза","Горделива, свежа, под платаном степным","ЛПРИ",1835,"Ч. 18","42","335","","Ф. Менцов"
"343","../../data/corpus1835/periodicals/per_raw//P_1318.txt","P_1318","","Е. Ш-ий","Без вины виноват","Быть известным, как писатель","ЛПРИ",1835,"Ч. 18","43","343-344","","Е. Ш-ий"
"344","../../data/corpus1835/periodicals/per_raw//P_1319.txt","P_1319","","","Шарада","Два слога первые — растенье","ЛПРИ",1835,"Ч. 18","43","344","",""
"345","../../data/corpus1835/periodicals/per_raw//P_132.txt","P_132","","С ***","Пери","В роскошной долине, средь гор Кашемира","БдЧ",1836,"Т. 19","","98-99","","С ***"
"346","../../data/corpus1835/periodicals/per_raw//P_1320.txt","P_1320","A-66","Демидов М.А.","Чудак","Он в жизнь свою ничем не наслаждался","ЛПРИ",1835,"Ч. 18","44","351","С английского","М. Демидов"
"347","../../data/corpus1835/periodicals/per_raw//P_1321.txt","P_1321","","","Цефиз","Филинт! драгой Филинт! тебя ли обретаю","ЛПРИ",1835,"Ч. 18","44","351-352","Идиллия Клейста",""
"348","../../data/corpus1835/periodicals/per_raw//P_1322.txt","P_1322","A-155","Менцов Ф.Н.","Три возраста жизни","Видали-ль вы, как мотылек игривый","ЛПРИ",1835,"Ч. 18","45-46","368","Подражание арабскому","Ф. Менцов"
"349","../../data/corpus1835/periodicals/per_raw//P_1323.txt","P_1323","","","Шарада","Мой первый слог — вода","ЛПРИ",1835,"Ч. 18","45-46","368","",""
"350","../../data/corpus1835/periodicals/per_raw//P_1324.txt","P_1324","A-262","Хотяинцев П.И.","Солдатская песня","Дружно братцы! в круговую!","ЛПРИ",1835,"Ч. 18","47","375-376","На голос: за горами за долами","Павел Хотяинцов"
"351","../../data/corpus1835/periodicals/per_raw//P_1325.txt","P_1325","","","Омоним","Росту зеленый, на свободе","ЛПРИ",1835,"Ч. 18","47","376","",""
"352","../../data/corpus1835/periodicals/per_raw//P_1326.txt","P_1326","A-127","Ободовский П.Г.","Отрывок из Шиллеровой песни о колоколе","Веселый колокола звон","ЛПРИ",1835,"Ч. 18","48","382-383","","Платон Ободовский"
"353","../../data/corpus1835/periodicals/per_raw//P_1327.txt","P_1327","A-261","Фон-Бейер Г.","На смерть прекрасной малютки","Как радость счастливой ошибкой","ЛПРИ",1835,"Ч. 18","49","391-392","","Гавр. фон-Бейер"
"354","../../data/corpus1835/periodicals/per_raw//P_1328.txt","P_1328","","","Шарада","Слог первый в музке четвертым называем","ЛПРИ",1835,"Ч. 18","49","392","",""
"355","../../data/corpus1835/periodicals/per_raw//P_1329.txt","P_1329","A-117","Слепушкин Ф.Н.","Песня","Не кукуй часто, ты кукушечка","ЛПРИ",1835,"Ч. 18","50","399","","Ф. Слепушкин"
"356","../../data/corpus1835/periodicals/per_raw//P_133.txt","P_133","A-205","Головачев Г.","Два поэта","Весь мир, одетый темнотой","БдЧ",1836,"Т. 19.","","99-101","","Г. Головачов"
"357","../../data/corpus1835/periodicals/per_raw//P_1330.txt","P_1330","A-260","Галанин И.Д.","Кубок","Кубок златой","ЛПРИ",1835,"Ч. 18","51","407-408","","Ив. Галанин"
"358","../../data/corpus1835/periodicals/per_raw//P_1331.txt","P_1331","","","Омоним","Губернии я Тульской город","ЛПРИ",1835,"Ч. 18","51","408","",""
"359","../../data/corpus1835/periodicals/per_raw//P_1332.txt","P_1332","","N.N.","Мнимое непостоянство","Меня кой-кто непостоянством","ЛПРИ",1835,"Ч. 18","52","416","","N.N."
"360","../../data/corpus1835/periodicals/per_raw//P_1333.txt","P_1333","","Е. Ш-ий","Изподтишка","Люблю с иных личину скинуть","ЛПРИ",1835,"Ч. 19","53","423","","Е. Ш-ий"
"361","../../data/corpus1835/periodicals/per_raw//P_1334.txt","P_1334","A-28","Суханов М.Д.","К соседу","Нет, Клим Ильич! затеял ты пустое","ЛПРИ",1835,"Ч. 19","54","431","","Суханов"
"362","../../data/corpus1835/periodicals/per_raw//P_1335.txt","P_1335","","Б.Д.","К жестокой","Ты видишь померанец","ЛПРИ",1835,"Ч. 19","55","436","Из Гете","Б.Д."
"363","../../data/corpus1835/periodicals/per_raw//P_1336.txt","P_1336","","","Шарада","Мое начальное в Италии река","ЛПРИ",1835,"Ч. 19","55","436","",""
"364","../../data/corpus1835/periodicals/per_raw//P_1337.txt","P_1337","A-270","Лисицина М.А.","Гармония в природе","Лишь вечер стал клониться к ночи","ЛПРИ",1835,"Ч. 19","56","444-445","Посвящено Л…у Н…у Л…у","М…я Л…а"
"365","../../data/corpus1835/periodicals/per_raw//P_1338.txt","P_1338","A-155","Менцов Ф.Н.","Покрывало","Что с вами, братья? Вы печальны","ЛПРИ",1835,"Ч. 19","57","455-456","Посвящается …-ой","Ф.М."
"366","../../data/corpus1835/periodicals/per_raw//P_1339.txt","P_1339","","","Омоним","Дубовый, заострен, я дерево колю","ЛПРИ",1835,"Ч. 19","57","456","",""
"367","../../data/corpus1835/periodicals/per_raw//P_134.txt","P_134","","Яковлев","Тревожное воспоминание","Когда любуюся я вазой золотой","БдЧ",1836,"Т. 19","","102","","Яковлев"
"368","../../data/corpus1835/periodicals/per_raw//P_1340.txt","P_1340","","А. Греков","Акростих","Путем тернистым чрез стремнины","ЛПРИ",1835,"Ч. 19","58","463","","А. Греков"
"369","../../data/corpus1835/periodicals/per_raw//P_1341.txt","P_1341","","","Шарада","Я первый на устах рождаю удивленье","ЛПРИ",1835,"Ч. 19","58","463","",""
"370","../../data/corpus1835/periodicals/per_raw//P_1342.txt","P_1342","","","Весна","Весна! и солнце заиграло","ЛПРИ",1835,"Ч. 19","59","470-471","",""
"371","../../data/corpus1835/periodicals/per_raw//P_1343.txt","P_1343","","","Шарада","Мой первый слог — не я, последний слог не вы","ЛПРИ",1835,"Ч. 19","59","471","",""
"372","../../data/corpus1835/periodicals/per_raw//P_1344.txt","P_1344","","N.N.","Четверг","Судьба и люди как нечисто","ЛПРИ",1835,"Ч. 19","60","479-480","Песня","N.N."
"373","../../data/corpus1835/periodicals/per_raw//P_1345.txt","P_1345","","П. Уваров","Мечтание","Волга, с шумною волною","ЛПРИ",1835,"Ч. 19","61","488","","П. Уваров"
"374","../../data/corpus1835/periodicals/per_raw//P_1346.txt","P_1346","","","Омоним","Слита из серебра, огромнее стакана","ЛПРИ",1835,"Ч. 19","61","488","",""
"375","../../data/corpus1835/periodicals/per_raw//P_1347.txt","P_1347","A-66","Демидов М.А.","Одноземцы","В пустыне чахлой и далекой","ЛПРИ",1835,"Ч. 19","62","496","Алексееву","М. Демидов"
"376","../../data/corpus1835/periodicals/per_raw//P_1348.txt","P_1348","A-50","Якубович Л.А.","Счастие и несчастие","Время нас изменяет. В несчастьи и робки бываем","ЛПРИ",1835,"Ч. 19","63","503","Антологические стихотворения","Л. Якубович"
"377","../../data/corpus1835/periodicals/per_raw//P_1349.txt","P_1349","A-50","Якубович Л.А.","Развалины","Грустно смотреть на развалины древних чертогов","ЛПРИ",1835,"Ч. 19","63","503","Антологические стихотворения","Л. Якубович"
"378","../../data/corpus1835/periodicals/per_raw//P_135.txt","P_135","A-15","Тимофеев А.В.","Луна","Высоко над бездной холодного мрака","БдЧ",1837,"Т. 20","","33","","Тимофеев"
"379","../../data/corpus1835/periodicals/per_raw//P_1350.txt","P_1350","A-50","Якубович Л.А.","","О певец! сладки мне песни твои: они пробуждают","ЛПРИ",1835,"Ч. 19","63","503","Антологические стихотворения","Л. Якубович"
"380","../../data/corpus1835/periodicals/per_raw//P_1351.txt","P_1351","","13 — 18.","Дуб","Могучий дуб лежит в пыли","ЛПРИ",1835,"Ч. 19","64","511","Аполог","13 — 18."
